"사용일자","노선명","역명","승차총승객수","하차총승객수"
"2022-01-17","분당선","대모산입구",4397,4195
"2022-01-17","분당선","수서",13321,13749
"2022-01-17","분당선","수원",7557,6451
"2022-01-17","분당선","서울숲",10144,10401
"2022-01-17","분당선","압구정로데오",18337,19212
"2022-01-17","분당선","강남구청",10431,11566
"2022-01-17","분당선","선정릉",8645,9100
"2022-01-17","분당선","가천대",6119,7155
"2022-01-17","분당선","태평",13292,13050
"2022-01-17","분당선","모란",19108,19435
"2022-01-17","분당선","야탑",25155,25842
"2022-01-17","분당선","서현",25632,25458
"2022-01-17","분당선","수내",13812,13708
"2022-01-17","분당선","정자",17854,18406
"2022-01-17","분당선","미금",15623,16345
"2022-01-17","분당선","오리",11796,9852
"2022-01-17","분당선","이매",5425,5298
"2022-01-17","분당선","보정",2339,2117
"2022-01-17","분당선","죽전",12540,13926
"2022-01-17","분당선","구성",4879,5483
"2022-01-17","분당선","신갈",4590,4637
"2022-01-17","분당선","기흥",9366,9050
"2022-01-17","분당선","상갈",5060,5022
"2022-01-17","분당선","청명",4087,4148
"2022-01-17","분당선","영통",8022,8128
"2022-01-17","분당선","망포",14225,13825
"2022-01-17","분당선","매탄권선",4639,4575
"2022-01-17","분당선","수원시청",12637,13204
"2022-01-17","분당선","매교",2661,2727
"2022-01-17","수인선","고색",4465,4091
"2022-01-17","수인선","오목천",2520,2432
"2022-01-17","수인선","어천",661,679
"2022-01-17","수인선","야목",296,224
"2022-01-17","수인선","사리",4269,3747
"2022-01-17","수인선","달월",93,57
"2022-01-17","수인선","월곶",2348,2192
"2022-01-17","수인선","소래포구",4332,4061
"2022-01-17","수인선","인천논현",5275,5564
"2022-01-17","수인선","호구포",3903,4060
"2022-01-17","수인선","남동인더스파크",2293,2577
"2022-01-17","수인선","원인재",4213,4395
"2022-01-17","수인선","연수",4083,4055
"2022-01-17","수인선","송도",2318,2202
"2022-01-17","수인선","인하대",5329,5089
"2022-01-17","수인선","숭의",3816,3567
"2022-01-17","수인선","신포",1538,1543
"2022-01-17","수인선","인천",980,1544
"2022-01-17","안산선","산본",14858,16069
"2022-01-17","안산선","대야미",4636,4181
"2022-01-17","안산선","반월",4088,3880
"2022-01-17","안산선","상록수",14441,14907
"2022-01-17","안산선","한대앞",8200,8205
"2022-01-17","안산선","중앙",16705,17191
"2022-01-17","안산선","고잔",8468,7969
"2022-01-17","안산선","초지",4249,4357
"2022-01-17","안산선","안산",11197,10121
"2022-01-17","안산선","신길온천",1646,1437
"2022-01-17","안산선","정왕",7110,7694
"2022-01-17","안산선","오이도",7512,7290
"2022-01-17","안산선","수리산",3936,3232
"2022-01-17","우이신설선","북한산우이",2337,2180
"2022-01-17","우이신설선","솔밭공원",2305,2281
"2022-01-17","우이신설선","4.19민주묘지",2617,2540
"2022-01-17","우이신설선","가오리",3861,3980
"2022-01-17","우이신설선","화계",3283,3106
"2022-01-17","우이신설선","삼양",1896,2023
"2022-01-17","우이신설선","삼양사거리",2343,2396
"2022-01-17","우이신설선","솔샘",5663,5491
"2022-01-17","우이신설선","북한산보국문",5594,5553
"2022-01-17","우이신설선","정릉",4428,4171
"2022-01-17","우이신설선","성신여대입구(돈암)",3114,3300
"2022-01-17","우이신설선","보문",1470,1497
"2022-01-17","우이신설선","신설동",2035,1990
"2022-01-17","일산선","원흥",10149,9748
"2022-01-17","일산선","삼송",18354,18352
"2022-01-17","일산선","원당",10434,9943
"2022-01-17","일산선","화정",16078,16574
"2022-01-17","일산선","대곡",1839,1483
"2022-01-17","일산선","백석",9539,9574
"2022-01-17","일산선","마두",7483,7656
"2022-01-17","일산선","정발산",6929,6652
"2022-01-17","일산선","주엽",8741,8766
"2022-01-17","일산선","대화",12329,9985
"2022-01-17","장항선","봉명",1113,1074
"2022-01-17","장항선","쌍용(나사렛대)",1700,1557
"2022-01-17","장항선","아산",2483,2206
"2022-01-17","장항선","탕정",391,353
"2022-01-17","장항선","배방",822,848
"2022-01-17","장항선","온양온천",3084,3164
"2022-01-17","장항선","신창(순천향대)",832,907
"2022-01-17","중앙선","회기",22141,21817
"2022-01-17","중앙선","중랑",5348,5080
"2022-01-17","중앙선","상봉(시외버스터미널)",5434,5432
"2022-01-17","중앙선","망우",7030,7073
"2022-01-17","중앙선","양원",1909,1935
"2022-01-17","중앙선","구리",13179,13026
"2022-01-17","중앙선","도농",10046,9232
"2022-01-17","중앙선","양정",682,526
"2022-01-17","중앙선","덕소",5337,5293
"2022-01-17","중앙선","도심",2186,1771
"2022-01-17","중앙선","팔당",693,699
"2022-01-17","중앙선","운길산",479,443
"2022-01-17","중앙선","양수",1468,1471
"2022-01-17","중앙선","신원",163,133
"2022-01-17","중앙선","국수",556,544
"2022-01-17","중앙선","아신",445,401
"2022-01-17","중앙선","오빈",258,248
"2022-01-17","중앙선","양평",2299,2239
"2022-01-17","중앙선","원덕",296,271
"2022-01-17","중앙선","용문",1377,1378
"2022-01-17","중앙선","지평",53,51
"2022-01-18","장항선","아산",2344,2146
"2022-01-18","장항선","쌍용(나사렛대)",1605,1482
"2022-01-18","장항선","봉명",1124,1076
"2022-01-18","일산선","대화",12382,9875
"2022-01-18","일산선","주엽",8856,8873
"2022-01-18","일산선","정발산",7021,7084
"2022-01-18","일산선","마두",7350,7551
"2022-01-18","일산선","백석",9625,9523
"2022-01-18","일산선","대곡",1876,1479
"2022-01-18","일산선","화정",16616,17026
"2022-01-18","일산선","원당",10593,10049
"2022-01-18","일산선","삼송",18610,18350
"2022-01-18","일산선","지축",1,0
"2022-01-18","일산선","원흥",10288,9881
"2022-01-18","우이신설선","신설동",2093,2011
"2022-01-18","우이신설선","보문",1466,1424
"2022-01-18","우이신설선","성신여대입구(돈암)",3079,3363
"2022-01-18","우이신설선","정릉",4550,4285
"2022-01-18","우이신설선","북한산보국문",5773,5619
"2022-01-18","안산선","대야미",4670,4243
"2022-01-18","안산선","산본",15538,16503
"2022-01-18","수인선","인천",969,1541
"2022-01-18","수인선","신포",1634,1640
"2022-01-18","수인선","숭의",3813,3641
"2022-01-18","수인선","인하대",5324,5135
"2022-01-18","수인선","송도",2277,2106
"2022-01-18","수인선","연수",4123,4174
"2022-01-18","수인선","원인재",4148,4362
"2022-01-18","수인선","남동인더스파크",2429,2611
"2022-01-18","수인선","호구포",3932,4028
"2022-01-18","수인선","인천논현",5273,5589
"2022-01-18","수인선","소래포구",4626,4299
"2022-01-18","수인선","월곶",2336,2137
"2022-01-18","수인선","달월",103,57
"2022-01-18","수인선","사리",4306,3796
"2022-01-18","수인선","야목",308,239
"2022-01-18","수인선","어천",653,613
"2022-01-18","수인선","오목천",2537,2441
"2022-01-18","수인선","고색",4465,4181
"2022-01-18","분당선","매교",2681,2751
"2022-01-18","분당선","수원시청",12534,13386
"2022-01-18","분당선","매탄권선",4780,4644
"2022-01-18","분당선","망포",14291,13450
"2022-01-18","분당선","영통",8199,8193
"2022-01-18","분당선","청명",4157,4134
"2022-01-18","분당선","상갈",5324,5093
"2022-01-18","분당선","기흥",9435,8880
"2022-01-18","분당선","신갈",4584,4572
"2022-01-18","분당선","구성",4966,5324
"2022-01-18","분당선","죽전",12679,13986
"2022-01-18","분당선","보정",2448,2157
"2022-01-18","분당선","이매",5470,5332
"2022-01-18","분당선","오리",11804,9905
"2022-01-18","분당선","미금",15694,16504
"2022-01-18","분당선","정자",18058,19044
"2022-01-18","분당선","수내",13957,13923
"2022-01-18","분당선","서현",24970,25350
"2022-01-18","분당선","야탑",25550,26447
"2022-01-18","분당선","모란",19166,19350
"2022-01-18","분당선","태평",13328,12986
"2022-01-18","분당선","가천대",6269,7334
"2022-01-18","분당선","선정릉",8462,9036
"2022-01-18","분당선","강남구청",10567,12049
"2022-01-18","분당선","압구정로데오",19616,20916
"2022-01-18","분당선","서울숲",10488,10656
"2022-01-18","분당선","수원",7630,6308
"2022-01-18","분당선","수서",13294,13591
"2022-01-18","분당선","대모산입구",4477,4138
"2022-01-18","분당선","개포동",3637,3805
"2022-01-18","분당선","구룡",1892,1888
"2022-01-18","분당선","도곡",7025,7008
"2022-01-18","분당선","한티",15063,16214
"2022-01-18","분당선","선릉",14497,21645
"2022-01-18","과천선","범계",25361,25200
"2022-01-18","과천선","평촌",18299,18015
"2022-01-18","과천선","인덕원",24125,25129
"2022-01-18","과천선","정부과천청사",10728,10746
"2022-01-18","과천선","과천",6158,5799
"2022-01-18","과천선","대공원",2126,2222
"2022-01-18","과천선","경마공원",1516,1507
"2022-01-18","과천선","선바위",8005,7077
"2022-01-18","공항철도 1호선","영종",2784,2731
"2022-01-18","공항철도 1호선","인천공항2터미널",2143,2035
"2022-01-18","공항철도 1호선","인천공항1터미널",3664,3626
"2022-01-18","공항철도 1호선","공항화물청사",2311,2476
"2022-01-18","공항철도 1호선","운서",6081,6168
"2022-01-18","공항철도 1호선","청라국제도시",6822,6431
"2022-01-18","공항철도 1호선","검암",6570,6424
"2022-01-18","공항철도 1호선","계양",10043,9375
"2022-01-18","공항철도 1호선","김포공항",11053,6644
"2022-01-18","경춘선","신내",1911,1822
"2022-01-18","경인선","도화",4047,3768
"2022-01-18","경인선","중동",9137,8648
"2022-01-18","경인선","온수(성공회대입구)",6100,5892
"2022-01-18","경인선","도원",2397,2456
"2022-01-18","경인선","간석",5630,5385
"2022-01-18","경인선","부개",8226,7861
"2022-01-18","경인선","소사",7809,7890
"2022-01-18","경인선","구일",5922,5940
